沈杜公路	22:30
联航路	22:32
江月路	22:34
浦江镇	22:36
芦恒路	22:40
凌兆新村	22:43
东方体育中心	22:47
杨思	22:49
成山路	22:51
耀华路	22:53
中华艺术宫	22:55
西藏南路	22:58
陆家浜路	23:00
老西门	23:02
大世界	23:04
人民广场	23:06
曲阜路	23:08
中兴路	23:10
西藏北路	23:13
虹口足球场	23:15
曲阳路	23:18
四平路	23:20
鞍山新村	23:22
江浦路	23:24
黄兴路	23:26
延吉中路	23:28
黄兴公园	23:30
翔殷路	23:32
嫩江路	23:34
市光路	23:36
